id,gender,education_level,marital_status,income_category,card_category,util_band,customer_age,dependent_count,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,avg_trans_amt,trans_per_month,contact_rate_12m,inactive_3plus_12m,churn
813230208,M,College,Single,$120K +,Blue,high,45,4,40,3,3,3,2900.0,1782,1118.0,1.351,4686,64,0.561,0.614,73.21875,5.333333333333333,0.25,1,0
721310283,M,Graduate,Single,$120K +,Blue,very_low,47,3,36,6,2,4,34516.0,933,33583.0,0.946,1804,32,0.6,0.027,56.375,2.6666666666666665,0.3333333333333333,0,0
789684258,M,Post-Graduate,Single,$80K - $120K,Silver,very_low,57,2,43,2,3,3,34516.0,1847,32669.0,0.557,7842,61,0.794,0.054,128.55737704918033,5.083333333333333,0.25,1,1
709957158,M,High School,Married,$40K - $60K,Blue,high,48,4,40,5,1,2,2514.0,2251,263.0,0.852,3942,65,0.625,0.895,60.64615384615384,5.416666666666667,0.1666666666666666,0,0
709703433,M,Graduate,Married,$60K - $80K,Blue,very_low,47,3,38,4,1,2,21304.0,1532,19772.0,1.018,1770,25,0.923,0.072,70.8,2.0833333333333335,0.1666666666666666,0,0
708873183,M,Post-Graduate,Single,$60K - $80K,Blue,very_low,47,2,39,1,3,2,17575.0,618,16957.0,0.917,15473,128,0.684,0.035,120.8828125,10.666666666666666,0.1666666666666666,1,0
789525408,F,Uneducated,Married,Less than $40K,Blue,medium,50,0,42,3,4,2,3749.0,1594,2155.0,0.738,7990,89,0.534,0.425,89.7752808988764,7.416666666666667,0.1666666666666666,1,0
709350783,F,Unknown,Single,Less than $40K,Blue,medium,63,0,36,6,1,1,4847.0,1856,2991.0,0.61,4712,76,0.81,0.383,62.0,6.333333333333333,0.0833333333333333,0,0
718697583,M,Graduate,Divorced,$60K - $80K,Blue,very_low,45,3,36,6,3,2,19629.0,0,19629.0,0.766,4073,79,0.881,0.0,51.55696202531646,6.583333333333333,0.1666666666666666,1,0
789115833,M,High School,Single,$60K - $80K,Blue,medium,44,4,32,5,3,2,3233.0,1034,2199.0,0.759,1256,29,0.706,0.32,43.310344827586206,2.4166666666666665,0.1666666666666666,1,0
772794108,F,Doctorate,Single,Less than $40K,Blue,low,46,3,36,5,1,4,2201.0,651,1550.0,0.825,3165,65,0.585,0.296,48.69230769230769,5.416666666666667,0.3333333333333333,0,0
792098883,M,Doctorate,Single,$120K +,Blue,medium,37,2,31,2,1,3,2360.0,1204,1156.0,0.539,3696,82,0.822,0.51,45.073170731707314,6.833333333333333,0.25,0,0
779551533,F,Doctorate,Single,Less than $40K,Blue,very_low,54,3,39,4,3,3,1764.0,0,1764.0,0.651,4857,92,0.804,0.0,52.79347826086956,7.666666666666667,0.25,1,0
718838808,F,Post-Graduate,Married,Less than $40K,Blue,high,36,1,23,6,3,3,3107.0,2354,753.0,1.248,2720,48,1.182,0.758,56.666666666666664,4.0,0.25,1,0
712195383,F,Doctorate,Single,Less than $40K,Blue,low,37,0,36,2,2,3,9178.0,1585,7593.0,0.617,14932,110,0.803,0.173,135.74545454545455,9.166666666666666,0.25,0,0
709928358,M,Graduate,Single,$80K - $120K,Blue,very_low,40,3,20,1,2,2,32554.0,0,32554.0,0.872,8528,87,1.122,0.0,98.02298850574712,7.25,0.1666666666666666,0,1
710728458,F,Unknown,Single,Less than $40K,Blue,low,62,1,36,3,3,2,7075.0,1396,5679.0,0.532,4409,75,0.531,0.197,58.78666666666667,6.25,0.1666666666666666,1,0
720487308,M,High School,Unknown,$60K - $80K,Blue,very_low,49,1,38,3,3,2,15898.0,0,15898.0,1.049,4184,54,1.077,0.0,77.48148148148148,4.5,0.1666666666666666,1,0
712813458,M,Unknown,Married,$120K +,Blue,low,49,2,36,4,2,0,19763.0,2517,17246.0,0.664,1414,35,0.25,0.127,40.4,2.9166666666666665,0.0,0,0
768460908,M,Graduate,Single,$40K - $60K,Blue,low,59,1,53,3,3,3,6035.0,1392,4643.0,0.361,1551,32,0.6,0.231,48.46875,2.6666666666666665,0.25,1,0
714948858,F,Unknown,Single,Less than $40K,Blue,high,50,2,36,3,2,2,3647.0,2517,1130.0,0.842,2935,58,0.933,0.69,50.60344827586207,4.833333333333333,0.1666666666666666,0,1
801363633,F,Graduate,Married,Unknown,Blue,medium,60,2,54,1,2,2,3356.0,1664,1692.0,0.862,5200,81,0.929,0.496,64.19753086419753,6.75,0.1666666666666666,0,0
817686633,F,College,Single,Less than $40K,Blue,medium,26,1,15,5,2,4,1438.3,737,701.3,0.806,2856,39,0.5,0.512,73.23076923076923,3.25,0.3333333333333333,0,0
708820308,M,Post-Graduate,Unknown,$80K - $120K,Blue,low,47,3,36,6,2,2,13399.0,2505,10894.0,0.627,1326,31,0.824,0.187,42.774193548387096,2.5833333333333335,0.1666666666666666,0,0
709579383,M,Uneducated,Married,$80K - $120K,Blue,low,58,1,50,5,3,2,6978.0,1148,5830.0,1.645,1362,26,1.0,0.165,52.38461538461539,2.1666666666666665,0.1666666666666666,1,0
715379133,F,College,Single,Less than $40K,Blue,high,51,1,36,4,4,2,1737.0,1145,592.0,0.809,1954,42,1.333,0.659,46.523809523809526,3.5,0.1666666666666666,1,0
712734933,F,College,Married,Less than $40K,Blue,very_low,43,2,36,5,2,3,4020.0,0,4020.0,0.563,1952,39,0.345,0.0,50.05128205128205,3.25,0.25,0,1
720398958,F,Uneducated,Single,Less than $40K,Blue,medium,53,1,43,6,2,3,2126.0,1257,869.0,0.632,4340,70,0.892,0.591,62.0,5.833333333333333,0.25,0,0
714157908,F,Unknown,Married,Less than $40K,Blue,high,57,0,42,5,1,4,2376.0,1515,861.0,0.72,3795,71,0.614,0.638,53.45070422535211,5.916666666666667,0.3333333333333333,0,0
714169908,F,Graduate,Single,Less than $40K,Blue,medium,53,0,34,5,2,1,1944.0,1140,804.0,0.582,4921,82,0.907,0.586,60.01219512195122,6.833333333333333,0.0833333333333333,0,0
714547458,M,Graduate,Married,$40K - $60K,Blue,very_low,65,0,56,3,3,2,2297.0,0,2297.0,0.511,1941,51,0.417,0.0,38.05882352941177,4.25,0.1666666666666666,1,0
769433508,M,College,Single,$60K - $80K,Blue,high,43,1,37,6,3,3,2733.0,1819,914.0,0.767,933,25,0.923,0.666,37.32,2.0833333333333335,0.25,1,0
720409608,M,High School,Married,$120K +,Blue,very_low,45,3,35,6,2,3,32446.0,1974,30472.0,0.621,1717,39,0.696,0.061,44.02564102564103,3.25,0.25,0,0
713389233,F,High School,Single,Unknown,Silver,very_low,49,3,36,3,2,2,31631.0,0,31631.0,0.632,3418,58,0.758,0.0,58.93103448275862,4.833333333333333,0.1666666666666666,0,0
717784983,F,Uneducated,Married,Less than $40K,Blue,low,41,2,33,3,3,3,3893.0,1157,2736.0,1.169,1536,39,0.773,0.297,39.38461538461539,3.25,0.25,1,0
715672458,M,Graduate,Single,$60K - $80K,Blue,medium,47,5,36,6,3,2,2721.0,1264,1457.0,0.796,4557,71,0.972,0.465,64.1830985915493,5.916666666666667,0.1666666666666666,1,0
708223383,F,High School,Married,Unknown,Blue,very_low,47,3,39,6,3,4,11410.0,979,10431.0,1.049,2736,38,0.462,0.086,72.0,3.1666666666666665,0.3333333333333333,1,1
779523258,M,Graduate,Married,$40K - $60K,Blue,medium,34,2,17,6,2,1,3323.0,1062,2261.0,0.729,4610,78,0.773,0.32,59.1025641025641,6.5,0.0833333333333333,0,0
779404383,F,Uneducated,Divorced,Unknown,Blue,very_low,47,5,36,6,2,3,12581.0,1235,11346.0,0.611,4427,76,1.303,0.098,58.25,6.333333333333333,0.25,0,0
717494358,F,Graduate,Single,Less than $40K,Blue,medium,58,0,48,2,2,5,4299.0,1334,2965.0,0.66,15068,123,0.685,0.31,122.5040650406504,10.25,0.4166666666666667,0,0
712479633,F,Unknown,Single,Less than $40K,Blue,very_low,31,1,20,3,1,2,1695.0,0,1695.0,0.561,2428,43,0.593,0.0,56.46511627906977,3.5833333333333335,0.1666666666666666,0,1
712960308,F,High School,Single,Less than $40K,Blue,low,33,2,36,4,1,1,8070.0,2350,5720.0,1.03,2117,61,0.649,0.291,34.704918032786885,5.083333333333333,0.0833333333333333,0,0
715776033,M,Uneducated,Single,$60K - $80K,Blue,very_low,46,5,33,4,1,3,3135.0,0,3135.0,0.572,4116,68,0.7,0.0,60.52941176470589,5.666666666666667,0.25,0,0
712237458,M,Unknown,Married,$120K +,Blue,very_low,47,3,28,3,2,2,11629.0,802,10827.0,0.912,3752,78,0.902,0.069,48.1025641025641,6.5,0.1666666666666666,0,0
715468083,F,Doctorate,Married,Unknown,Silver,very_low,40,2,36,3,2,4,34516.0,1686,32830.0,0.562,3146,66,0.65,0.049,47.666666666666664,5.5,0.3333333333333333,0,0
788661408,F,Uneducated,Married,Less than $40K,Blue,low,47,3,33,4,5,2,2990.0,890,2100.0,0.711,4757,79,0.837,0.298,60.21518987341772,6.583333333333333,0.1666666666666666,1,0
709934808,M,Unknown,Single,$40K - $60K,Silver,very_low,59,1,51,2,2,1,15164.0,1071,14093.0,0.9,13062,103,0.717,0.071,126.81553398058252,8.583333333333334,0.0833333333333333,0,0
780292683,M,Uneducated,Single,$120K +,Blue,very_low,55,1,41,3,4,4,24542.0,2354,22188.0,0.314,984,24,0.263,0.096,41.0,2.0,0.3333333333333333,1,1
709366458,F,College,Married,Less than $40K,Blue,high,43,3,36,3,2,4,2227.0,1394,833.0,1.481,1972,41,0.864,0.626,48.09756097560975,3.4166666666666665,0.3333333333333333,0,0
715588908,F,Graduate,Single,Less than $40K,Blue,very_low,42,4,32,3,2,3,6158.0,0,6158.0,1.411,3132,66,0.784,0.0,47.45454545454545,5.5,0.25,0,0
793712658,M,Graduate,Married,$80K - $120K,Blue,low,52,3,46,4,2,3,15011.0,2517,12494.0,0.713,1821,36,0.385,0.168,50.583333333333336,3.0,0.25,0,1
804310758,M,Graduate,Married,$120K +,Blue,very_low,58,3,52,5,2,5,17934.0,1578,16356.0,0.593,2005,48,0.778,0.088,41.770833333333336,4.0,0.4166666666666667,0,0
710653158,F,Graduate,Married,Unknown,Blue,medium,39,4,21,6,1,4,5024.0,1613,3411.0,0.758,1925,40,0.667,0.321,48.125,3.3333333333333335,0.3333333333333333,0,0
817236708,M,Uneducated,Married,$60K - $80K,Blue,low,42,3,25,6,2,3,13546.0,1720,11826.0,0.538,3943,73,0.698,0.127,54.013698630136986,6.083333333333333,0.25,0,0
719377383,M,College,Single,$60K - $80K,Blue,low,40,2,28,1,2,3,10880.0,2025,8855.0,0.753,4957,90,0.765,0.186,55.077777777777776,7.5,0.25,0,0
709179708,M,Graduate,Divorced,$60K - $80K,Blue,very_low,40,2,36,3,1,2,3099.0,0,3099.0,0.72,3622,75,0.667,0.0,48.29333333333334,6.25,0.1666666666666666,0,0
716406483,M,Unknown,Single,$60K - $80K,Blue,very_low,30,0,20,1,3,3,23760.0,1349,22411.0,0.961,13124,103,0.746,0.057,127.41747572815534,8.583333333333334,0.25,1,0
709159308,F,High School,Single,Less than $40K,Blue,low,42,4,30,3,1,3,6172.0,1212,4960.0,0.723,16622,99,0.65,0.196,167.8989898989899,8.25,0.25,0,0
710051658,M,Graduate,Married,$60K - $80K,Blue,very_low,46,3,37,6,3,3,18821.0,774,18047.0,0.586,4402,75,0.562,0.041,58.693333333333335,6.25,0.25,1,0
710110683,M,College,Married,$60K - $80K,Blue,low,52,2,36,1,1,3,7879.0,1007,6872.0,0.726,4844,83,0.976,0.128,58.36144578313253,6.916666666666667,0.25,0,0
711669258,F,Uneducated,Single,Unknown,Blue,medium,50,3,36,2,3,3,3187.0,986,2201.0,0.615,2381,47,0.516,0.309,50.659574468085104,3.9166666666666665,0.25,1,1
802455633,F,Unknown,Single,Less than $40K,Blue,very_low,56,1,50,4,4,1,1698.0,0,1698.0,0.847,4371,74,0.897,0.0,59.067567567567565,6.166666666666667,0.0833333333333333,1,0
715182108,F,High School,Married,Less than $40K,Blue,high,51,3,35,6,1,3,3025.0,1912,1113.0,0.674,4626,78,0.773,0.632,59.30769230769231,6.5,0.25,0,0
715905633,M,Graduate,Single,$60K - $80K,Blue,low,45,1,36,3,1,3,6022.0,1433,4589.0,0.955,3433,68,0.943,0.238,50.48529411764706,5.666666666666667,0.25,0,0
789200208,F,Uneducated,Married,Unknown,Blue,high,40,4,29,2,3,3,3326.0,2181,1145.0,0.827,13583,110,0.746,0.656,123.48181818181818,9.166666666666666,0.25,1,0
716569983,M,College,Married,$80K - $120K,Blue,high,33,2,36,3,1,2,2355.0,1773,582.0,0.774,1765,27,0.929,0.753,65.37037037037037,2.25,0.1666666666666666,0,0
719315508,F,Unknown,Married,$40K - $60K,Blue,high,62,0,36,4,2,2,2964.0,2400,564.0,1.296,1557,25,1.778,0.81,62.28,2.0833333333333335,0.1666666666666666,0,0
779858058,F,Graduate,Unknown,Less than $40K,Blue,very_low,34,2,18,4,1,3,2730.0,0,2730.0,0.648,4530,72,0.714,0.0,62.916666666666664,6.0,0.25,0,0
720480183,F,Unknown,Divorced,Less than $40K,Blue,medium,45,3,34,1,2,1,1811.0,787,1024.0,0.585,4882,80,1.162,0.435,61.025,6.666666666666667,0.0833333333333333,0,0
807977808,F,Graduate,Single,Less than $40K,Blue,high,39,2,34,1,3,3,3246.0,2517,729.0,0.722,13671,103,0.689,0.775,132.72815533980582,8.583333333333334,0.25,1,0
714877233,M,High School,Married,$80K - $120K,Blue,low,53,1,47,3,2,2,12262.0,1836,10426.0,1.584,1659,38,1.533,0.15,43.6578947368421,3.1666666666666665,0.1666666666666666,0,0
807971658,F,Unknown,Married,Less than $40K,Blue,high,47,3,42,1,2,3,3669.0,2517,1152.0,0.83,13931,112,0.836,0.686,124.38392857142856,9.333333333333334,0.25,0,0
715279683,F,Uneducated,Married,$40K - $60K,Blue,very_low,52,2,36,5,1,4,1438.3,0,1438.3,0.529,1679,39,0.5,0.0,43.05128205128205,3.25,0.3333333333333333,0,0
716685033,F,High School,Married,$40K - $60K,Blue,low,38,1,19,1,1,2,5559.0,1600,3959.0,0.716,5344,82,0.864,0.288,65.17073170731707,6.833333333333333,0.1666666666666666,0,0
711461658,M,High School,Married,$40K - $60K,Blue,medium,47,1,29,5,3,2,3291.0,1197,2094.0,0.672,3228,82,0.708,0.364,39.36585365853659,6.833333333333333,0.1666666666666666,1,0
717292758,F,Graduate,Single,Less than $40K,Blue,very_low,55,2,47,5,3,2,6347.0,0,6347.0,0.466,1161,44,0.375,0.0,26.386363636363637,3.6666666666666665,0.1666666666666666,1,0
778745058,M,High School,Single,$80K - $120K,Silver,very_low,50,3,41,2,2,1,34516.0,0,34516.0,0.627,15059,118,0.735,0.0,127.6186440677966,9.833333333333334,0.0833333333333333,0,0
809360883,M,College,Single,$60K - $80K,Blue,low,46,4,41,3,1,1,17673.0,1783,15890.0,1.003,3160,59,1.36,0.101,53.559322033898304,4.916666666666667,0.0833333333333333,0,0
717093858,F,College,Married,Less than $40K,Blue,high,49,2,36,4,3,3,2154.0,1490,664.0,0.727,3664,63,0.853,0.692,58.15873015873016,5.25,0.25,1,0
720439533,F,Uneducated,Single,Less than $40K,Blue,low,64,0,36,3,1,3,7112.0,1358,5754.0,0.553,4951,73,0.587,0.191,67.82191780821918,6.083333333333333,0.25,0,0
711733308,F,Uneducated,Single,Less than $40K,Blue,very_low,45,2,36,2,2,2,1839.0,0,1839.0,0.782,4930,91,0.784,0.0,54.175824175824175,7.583333333333333,0.1666666666666666,0,0
715543908,F,Uneducated,Married,Less than $40K,Blue,medium,52,3,43,4,3,3,2147.0,1173,974.0,0.653,1352,37,0.37,0.546,36.54054054054054,3.0833333333333335,0.25,1,0
709365483,F,Doctorate,Divorced,$40K - $60K,Blue,high,45,2,36,5,3,3,2788.0,1826,962.0,0.521,4437,67,0.595,0.655,66.22388059701493,5.583333333333333,0.25,1,0
715432608,M,Unknown,Single,$60K - $80K,Blue,very_low,43,4,36,4,1,0,22322.0,953,21369.0,0.769,1348,34,1.125,0.043,39.64705882352941,2.8333333333333335,0.0,0,0
713896533,M,High School,Single,$60K - $80K,Blue,very_low,42,4,33,5,1,3,9442.0,838,8604.0,0.654,3157,63,0.853,0.089,50.111111111111114,5.25,0.25,0,0
771776808,M,Uneducated,Married,$40K - $60K,Blue,very_low,44,4,33,5,4,3,1527.0,0,1527.0,0.531,1877,38,0.462,0.0,49.39473684210526,3.1666666666666665,0.25,1,1
744705408,F,Graduate,Single,Unknown,Blue,low,48,4,41,5,3,2,5239.0,1172,4067.0,0.825,4241,61,0.968,0.224,69.52459016393442,5.083333333333333,0.1666666666666666,1,0
713861733,M,Graduate,Divorced,$80K - $120K,Blue,very_low,50,3,36,4,3,1,34516.0,1542,32974.0,0.869,1770,65,0.585,0.045,27.23076923076923,5.416666666666667,0.0833333333333333,1,0
769425858,M,College,Single,$60K - $80K,Blue,very_low,45,3,32,4,1,2,1438.3,0,1438.3,0.81,1468,26,0.625,0.0,56.46153846153846,2.1666666666666665,0.1666666666666666,0,0
715391433,M,Graduate,Married,$60K - $80K,Blue,low,38,0,33,5,4,4,11741.0,1560,10181.0,0.773,2143,41,0.783,0.133,52.26829268292683,3.4166666666666665,0.3333333333333333,1,0
787464408,M,Uneducated,Single,$60K - $80K,Blue,very_low,53,2,40,5,2,2,19116.0,0,19116.0,0.656,1184,29,0.611,0.0,40.827586206896555,2.4166666666666665,0.1666666666666666,0,0
719674533,M,Unknown,Single,$80K - $120K,Blue,very_low,48,3,44,5,1,3,16794.0,1527,15267.0,0.912,4040,76,0.689,0.091,53.1578947368421,6.333333333333333,0.25,0,0
821872758,M,High School,Single,Less than $40K,Silver,low,65,0,56,4,2,4,12609.0,2517,10092.0,0.833,2121,49,0.531,0.2,43.285714285714285,4.083333333333333,0.3333333333333333,0,0
712829808,M,Uneducated,Married,$60K - $80K,Blue,very_low,39,3,29,4,3,4,2187.0,0,2187.0,0.467,2031,40,0.333,0.0,50.775,3.3333333333333335,0.3333333333333333,1,1
719266158,M,Graduate,Divorced,$80K - $120K,Blue,low,42,2,35,5,3,1,6779.0,1359,5420.0,0.737,3434,65,0.512,0.2,52.83076923076923,5.416666666666667,0.0833333333333333,1,0
714554808,F,Graduate,Married,Less than $40K,Blue,medium,51,1,40,3,3,0,2774.0,1362,1412.0,0.866,4802,91,0.685,0.491,52.76923076923077,7.583333333333333,0.0,1,0
785487783,F,Graduate,Single,$40K - $60K,Blue,high,59,1,53,2,2,0,1980.0,1409,571.0,0.743,5350,96,0.714,0.712,55.729166666666664,8.0,0.0,0,0
718431258,M,High School,Single,$60K - $80K,Blue,medium,41,4,28,4,3,3,3126.0,1503,1623.0,0.892,3662,74,0.644,0.481,49.48648648648648,6.166666666666667,0.25,1,0
712901283,F,Graduate,Single,$40K - $60K,Blue,very_low,53,2,36,2,3,2,2121.0,0,2121.0,0.618,1464,32,0.778,0.0,45.75,2.6666666666666665,0.1666666666666666,1,1
712169883,M,College,Married,$60K - $80K,Blue,very_low,43,1,36,3,3,2,13840.0,1079,12761.0,0.947,4190,74,0.805,0.078,56.62162162162162,6.166666666666667,0.1666666666666666,1,0
717840108,M,Unknown,Married,$80K - $120K,Blue,low,48,4,41,2,3,6,4806.0,1357,3449.0,0.573,1771,35,0.346,0.282,50.6,2.9166666666666665,0.5,1,1
714682233,M,Graduate,Married,$80K - $120K,Blue,very_low,48,3,43,1,4,1,9959.0,0,9959.0,0.751,14948,125,0.866,0.0,119.584,10.416666666666666,0.0833333333333333,1,0
713399583,M,Unknown,Married,$80K - $120K,Blue,very_low,49,2,39,2,3,4,29865.0,2097,27768.0,0.902,8636,74,0.947,0.07,116.70270270270272,6.166666666666667,0.3333333333333333,1,1
713486583,M,Graduate,Married,$60K - $80K,Blue,low,41,3,29,2,2,1,17277.0,2151,15126.0,0.701,8838,97,0.732,0.125,91.11340206185568,8.083333333333334,0.0833333333333333,0,0
715805133,F,High School,Single,Less than $40K,Blue,medium,52,1,43,6,2,2,2705.0,1581,1124.0,0.851,5532,81,0.841,0.584,68.29629629629629,6.75,0.1666666666666666,0,0
710098233,F,Unknown,Single,Less than $40K,Blue,very_low,28,0,13,3,2,2,2387.0,0,2387.0,0.639,4513,66,0.65,0.0,68.37878787878788,5.5,0.1666666666666666,0,0
719987733,F,Unknown,Single,$40K - $60K,Blue,very_low,51,3,38,3,3,3,5026.0,0,5026.0,0.564,1844,37,0.609,0.0,49.83783783783784,3.0833333333333335,0.25,1,1
711673983,M,Unknown,Single,$60K - $80K,Blue,very_low,44,4,36,3,1,2,18721.0,1568,17153.0,0.788,4537,81,0.8,0.084,56.01234567901235,6.75,0.1666666666666666,0,0
788778033,F,College,Single,Less than $40K,Silver,low,39,2,20,1,2,3,12338.0,1277,11061.0,0.828,15869,109,0.758,0.104,145.58715596330276,9.083333333333334,0.25,0,0
772051308,F,Graduate,Single,Unknown,Blue,high,55,3,44,6,6,3,2553.0,1823,730.0,0.574,3853,69,0.683,0.714,55.84057971014493,5.75,0.25,1,0
714190983,F,Graduate,Single,Unknown,Platinum,very_low,51,2,32,2,3,3,34516.0,531,33985.0,0.98,5418,65,0.711,0.015,83.35384615384615,5.416666666666667,0.25,1,1
794160408,F,Graduate,Married,Unknown,Blue,high,46,3,40,1,1,1,3044.0,1973,1071.0,0.946,4747,73,1.028,0.648,65.02739726027397,6.083333333333333,0.0833333333333333,0,0
715516458,F,High School,Married,$40K - $60K,Blue,high,42,1,36,5,3,2,2705.0,2430,275.0,0.698,2602,43,0.433,0.898,60.51162790697674,3.5833333333333335,0.1666666666666666,1,1
720903258,M,Unknown,Unknown,$60K - $80K,Blue,very_low,48,3,28,2,2,1,9405.0,0,9405.0,1.033,4801,47,0.382,0.0,102.14893617021276,3.9166666666666665,0.0833333333333333,0,1
719213133,M,Graduate,Unknown,$60K - $80K,Blue,high,53,1,41,4,1,2,2432.0,1554,878.0,1.158,3670,60,0.818,0.639,61.166666666666664,5.0,0.1666666666666666,0,0
708784083,F,Uneducated,Single,Less than $40K,Blue,medium,47,3,36,5,2,1,2723.0,1588,1135.0,0.852,4307,83,0.844,0.583,51.89156626506024,6.916666666666667,0.0833333333333333,0,0
780664758,F,Uneducated,Married,$40K - $60K,Blue,medium,56,2,44,6,1,2,4439.0,1513,2926.0,0.752,4532,95,0.696,0.341,47.705263157894734,7.916666666666667,0.1666666666666666,0,0
769411758,M,Graduate,Single,$60K - $80K,Blue,very_low,43,1,37,4,3,4,20013.0,922,19091.0,0.655,1518,39,0.625,0.046,38.92307692307692,3.25,0.3333333333333333,1,0
719239158,M,High School,Married,$60K - $80K,Blue,very_low,48,3,39,4,3,2,5448.0,0,5448.0,0.549,3912,72,0.565,0.0,54.333333333333336,6.0,0.1666666666666666,1,0
709971708,F,High School,Single,Unknown,Blue,very_low,51,1,41,3,3,2,9701.0,0,9701.0,1.024,9404,62,0.824,0.0,151.67741935483872,5.166666666666667,0.1666666666666666,1,1
709869708,F,College,Single,Less than $40K,Blue,high,54,3,45,5,1,4,3062.0,2039,1023.0,1.057,4037,71,0.821,0.666,56.859154929577464,5.916666666666667,0.3333333333333333,0,0
714880533,M,Graduate,Single,$40K - $60K,Blue,high,40,5,36,2,2,3,2849.0,1741,1108.0,0.791,8669,99,0.768,0.611,87.56565656565657,8.25,0.25,0,0
713407458,F,Graduate,Single,Unknown,Blue,high,62,0,36,5,2,4,2870.0,2284,586.0,0.661,3946,74,0.574,0.796,53.32432432432432,6.166666666666667,0.3333333333333333,0,0
788941983,F,Graduate,Single,$40K - $60K,Blue,very_low,36,3,22,1,3,1,2013.0,0,2013.0,0.602,2425,50,0.923,0.0,48.5,4.166666666666667,0.0833333333333333,1,1
814091058,F,College,Single,Less than $40K,Blue,high,38,1,33,6,2,3,3119.0,2517,602.0,0.722,2492,50,0.515,0.807,49.84,4.166666666666667,0.25,0,1
713095533,F,High School,Divorced,Less than $40K,Blue,high,44,4,36,5,3,3,2333.0,1485,848.0,0.692,1198,31,0.722,0.637,38.645161290322584,2.5833333333333335,0.25,1,0
795713058,M,Post-Graduate,Married,$40K - $60K,Blue,medium,45,3,39,3,1,2,4409.0,1753,2656.0,0.55,4292,76,0.652,0.398,56.473684210526315,6.333333333333333,0.1666666666666666,0,0
715423233,M,Unknown,Married,$60K - $80K,Blue,medium,46,5,35,3,3,3,1790.0,796,994.0,0.722,3539,57,0.966,0.445,62.08771929824562,4.75,0.25,1,0
715322958,F,Unknown,Married,Unknown,Blue,low,43,3,36,4,2,1,6971.0,1506,5465.0,0.57,3575,67,0.675,0.216,53.35820895522388,5.583333333333333,0.0833333333333333,0,0
711010683,M,High School,Married,$40K - $60K,Blue,low,35,3,27,1,2,3,14382.0,1950,12432.0,0.578,12941,131,0.819,0.136,98.78625954198472,10.916666666666666,0.25,0,0
712855683,F,Post-Graduate,Married,Less than $40K,Blue,medium,50,2,36,1,2,2,3350.0,1335,2015.0,0.781,4906,89,0.561,0.399,55.12359550561798,7.416666666666667,0.1666666666666666,0,0
757881258,M,Graduate,Divorced,$60K - $80K,Blue,medium,31,0,24,6,2,2,4232.0,2092,2140.0,0.604,2565,69,0.865,0.494,37.17391304347826,5.75,0.1666666666666666,0,0
796083783,F,College,Single,Unknown,Blue,very_low,55,2,49,1,0,6,1438.3,0,1438.3,0.608,2278,57,0.727,0.0,39.96491228070175,4.75,0.5,0,1
778131333,F,Graduate,Married,Less than $40K,Blue,very_low,38,2,31,6,3,3,3222.0,0,3222.0,0.786,5154,80,0.778,0.0,64.425,6.666666666666667,0.25,1,0
823845783,M,Unknown,Married,$120K +,Blue,medium,53,2,49,6,2,3,3386.0,1984,1402.0,0.573,1318,37,0.194,0.586,35.62162162162162,3.0833333333333335,0.25,0,0
712448658,F,High School,Single,Less than $40K,Blue,very_low,52,1,36,3,3,2,1795.0,0,1795.0,0.718,2281,55,0.618,0.0,41.47272727272728,4.583333333333333,0.1666666666666666,1,1
709065483,F,College,Divorced,$40K - $60K,Blue,low,40,3,28,2,2,3,9243.0,2019,7224.0,0.707,7841,82,0.608,0.218,95.6219512195122,6.833333333333333,0.25,0,0
718200333,F,Uneducated,Single,Less than $40K,Blue,high,47,3,41,3,3,0,2894.0,2117,777.0,0.79,7471,87,0.673,0.732,85.8735632183908,7.25,0.0,1,0
714576183,M,Graduate,Single,$80K - $120K,Blue,very_low,47,4,36,6,3,2,21637.0,2030,19607.0,0.776,1222,23,0.438,0.094,53.130434782608695,1.9166666666666667,0.1666666666666666,1,0
712723608,F,Uneducated,Unknown,Less than $40K,Blue,very_low,44,3,36,6,2,4,1713.0,0,1713.0,0.678,3999,66,1.062,0.0,60.59090909090909,5.5,0.3333333333333333,0,0
789605658,F,Doctorate,Married,$40K - $60K,Blue,high,42,1,35,4,3,2,2985.0,2355,630.0,0.602,1065,27,0.588,0.789,39.44444444444444,2.25,0.1666666666666666,1,0
716619558,F,High School,Single,Less than $40K,Silver,low,38,0,36,4,3,2,13747.0,1941,11806.0,0.748,16401,119,0.608,0.141,137.8235294117647,9.916666666666666,0.1666666666666666,1,0
780620883,F,Uneducated,Single,$40K - $60K,Blue,low,49,2,37,2,1,3,7045.0,1293,5752.0,0.628,7381,98,0.607,0.184,75.31632653061224,8.166666666666666,0.25,0,0
708595158,F,Graduate,Single,Less than $40K,Blue,very_high,27,0,36,6,1,2,1677.0,1598,79.0,0.994,2389,43,0.536,0.953,55.55813953488372,3.5833333333333335,0.1666666666666666,0,0
709334658,F,Uneducated,Married,Less than $40K,Blue,medium,39,2,26,4,2,5,5484.0,2517,2967.0,0.489,2025,51,0.378,0.459,39.705882352941174,4.25,0.4166666666666667,0,0
